MAZ,HH,ADLT,WRKR,KID
10675,5,9,6,3
10676,2,3,2,1
10677,2,3,2,1
10678,0,0,0,0
10679,2,3,3,1
10680,2,2,0,2
10681,0,0,0,0
10682,1,2,1,0
10683,11,25,17,7
10684,4,8,6,2
10685,0,0,0,0
10686,1,2,1,0
10687,3,4,3,2
10688,2,2,2,1
10689,4,8,5,2
10690,1,2,1,0
10691,2,3,2,0
10692,3,4,3,2
10693,1,1,0,1
10694,3,5,3,1
10695,8,16,10,4
10696,0,0,0,0
10697,0,0,0,0
10698,1,2,1,0
10699,2,2,2,1
10700,6,10,6,3
10701,1,2,1,0
10702,4,7,4,3
10703,3,4,3,2
10704,2,2,1,1
10705,2,3,2,0
10706,1,1,1,1
10707,3,5,4,1
10708,1,2,1,0
10709,2,2,1,1
10710,0,0,0,0
10711,1,2,1,0
10712,1,2,1,0
10713,2,2,1,1
10714,0,0,0,0
10715,0,0,0,0
10716,0,0,0,0
10717,2,2,1,1
10718,1,2,2,0
10719,0,0,0,0
10720,1,2,2,0
10721,1,2,1,0
10722,0,0,0,0
10723,2,2,1,1
10724,0,0,0,0
10725,2,2,1,1
10726,2,2,1,1
10727,3,4,3,2
10728,0,0,0,0
10729,2,2,1,1
10730,2,2,1,1
10731,3,5,4,1
10732,1,2,1,0
10733,0,0,0,0
10734,2,2,1,1
10735,1,2,1,0
10736,0,0,0,0
10737,5,8,5,4
10738,1,2,1,0
10739,0,0,0,0
10740,2,2,2,1
10741,1,2,1,0
10742,1,2,1,0
10743,0,0,0,0
10744,0,0,0,0
10745,0,0,0,0
10746,2,2,2,1
10747,1,1,1,1
10748,6,14,8,3
10749,5,10,6,2
10750,1,2,1,0
10751,1,1,0,1
10752,1,2,1,0
10753,2,2,1,1
10754,1,2,1,0
10755,49,98,58,24
10756,154,307,180,77
10757,1,1,0,1
10758,32,66,39,16
10759,5,10,6,2
10760,8,17,11,4
10761,1,1,0,1
10762,11,25,16,7
10763,2,2,1,1
10764,6,9,6,4
10765,7,13,9,3
10766,0,0,0,0
10767,4,8,6,2
10768,1,2,1,0
10769,14,29,20,9
10770,4,8,5,2
10771,7,14,9,4
10772,9,18,11,5
10773,2,3,2,0
10774,7,14,8,4
10775,5,10,6,2
10776,23,45,26,11
10777,3,4,3,1
10778,6,14,9,3
10779,2,3,2,0
10780,8,16,9,4
10781,1,1,0,1
10782,3,4,3,1
10783,6,13,8,4
10784,0,0,0,0
10785,1,2,1,0
10786,0,0,0,0
10787,1,1,0,1
10788,1,1,0,1
10789,2,2,2,1
10790,3,3,2,2
10791,1,2,1,0
10792,0,0,0,0
10793,0,0,0,0
10794,0,0,0,0
10795,5,9,6,3
10796,1,2,1,0
10797,8,16,9,4
10798,2,2,2,1
10799,1,1,0,1
10800,6,14,8,3
10801,2,2,2,1
10802,3,4,2,1
10803,6,14,9,3
10804,22,43,26,11
10805,11,22,13,6
10806,5,9,5,3
10807,5,9,5,3
10808,3,4,2,1
10809,14,27,16,7
10810,7,14,8,4
10811,3,4,3,2
10812,1,1,1,1
10813,13,26,16,6
10814,4,8,5,2
10815,6,14,8,3
10816,1,1,0,1
10817,7,15,9,3
10818,0,0,0,0
10819,14,27,16,7
10820,29,59,35,14
10821,5,10,6,2
10822,2,3,2,0
10823,0,0,0,0
10824,9,17,10,5
10825,6,13,8,4
10826,2,3,2,0
10827,1,1,0,1
10828,0,0,0,0
10829,1,1,0,1
10830,0,0,0,0
10831,17,31,18,8
10832,30,63,37,15
10833,9,18,11,4
10834,73,145,86,36
10835,1,1,0,1
10836,0,0,0,0
10837,6,14,8,3
10838,9,18,11,4
10839,3,4,2,1
10840,5,9,5,3
10841,1,1,0,1
10842,2,3,1,0
10843,2,3,1,0
10844,80,158,94,39
10845,9,18,11,4
10846,34,69,41,17
10847,7,14,9,4
10848,0,0,0,0
10849,1,1,0,1
10850,2,2,1,1
10851,3,4,2,1
10852,10,20,12,4
10853,34,69,41,17
10854,10,19,11,5
10855,1,1,0,1
10856,85,167,98,41
10857,9,17,10,5
10858,76,150,89,36
10859,10,20,12,4
10860,3,4,2,1
10861,17,31,19,8
10862,5,9,5,3
10863,1,1,0,1
10864,0,0,0,0
10865,0,0,0,0
10866,0,0,0,0
10867,21,42,24,10
10868,14,27,17,7
10869,6,14,9,3
10870,1,1,0,1
10871,13,25,15,7
10872,10,19,11,5
10873,2,3,2,0
10874,17,31,19,8
10875,30,63,37,15
10876,6,13,8,4
10877,62,123,73,30
10878,3,4,2,1
10879,11,22,13,6
10880,41,81,48,20
10881,19,40,23,9
10882,21,42,24,10
10883,3,4,2,1
10884,5,9,6,3
10885,3,4,3,1
10886,19,40,24,9
10887,185,426,303,113
10888,446,1021,725,266
10889,249,568,405,153
10890,246,561,396,201
10891,210,475,332,171
10892,70,161,112,58
10893,130,296,207,107
10894,12,29,21,10
10895,20,46,31,16
10896,13,29,19,10
10897,15,36,26,13
10898,1,1,1,1
10899,4,8,6,2
10900,48,96,57,24
10901,1,2,1,0
10902,8,16,10,4
10903,54,108,64,27
10904,58,117,70,29
10905,10,20,12,4
10906,8,16,9,4
10907,0,0,0,0
10908,0,0,0,0
10909,2,3,1,0
10910,0,0,0,0
10911,2,2,1,1
10912,14,27,16,7
10913,1,2,1,0
10914,0,0,0,0
10915,1,2,1,0
10916,5,9,5,3
10917,1,1,1,1
10918,1,2,1,0
10919,2,6,4,1
10920,0,0,0,0
10921,1,1,1,1
10922,1,1,0,1
10923,43,100,70,34
10924,8,17,12,7
10925,19,44,31,16
10926,2,5,4,2
10927,72,165,114,57
10928,77,177,124,63
10929,64,148,102,50
10930,86,195,137,71
10931,236,539,382,143
10932,224,510,358,184
10933,439,1001,718,269
10934,187,423,297,152
10935,313,712,510,190
10936,108,246,173,89
10937,252,588,441,230
10938,112,259,194,102
10939,181,415,293,146
10940,84,192,135,70
10941,403,949,707,357
10942,499,1132,795,409
10943,7,16,11,6
10944,0,0,0,0
10945,270,612,430,222
10946,344,781,553,277
10947,0,0,0,0
10948,2,2,1,1
10949,0,0,0,0
10950,58,117,69,29
10951,0,0,0,0
10952,0,0,0,0
10953,37,75,44,18
10954,2,2,2,1
10955,2,3,2,0
10956,2,2,1,1
10957,2,3,2,0
10958,2,3,2,0
10959,8,16,9,4
10960,0,0,0,0
10961,8,16,9,4
10962,2,3,1,0
10963,63,125,74,30
10964,0,0,0,0
10965,149,296,176,74
10966,1,2,1,0
10967,271,604,445,193
10968,81,161,95,40
10969,215,482,354,153
10970,234,468,277,116
10971,10,29,22,10
10972,185,414,295,132
10973,561,1423,1085,515
10974,0,0,0,0
10975,304,706,529,278
10976,541,1377,1050,499
10977,178,415,311,162
10978,401,1024,781,370
10979,366,860,606,298
10980,323,756,550,279
10981,278,656,427,191
10982,367,863,563,253
10983,159,380,248,106
10984,130,294,213,90
10985,11,24,16,8
10986,310,716,492,215
10987,2,5,3,2
10988,496,1111,818,354
10989,279,622,459,199
10990,443,993,731,317
10991,1,2,1,0
10992,334,748,550,238
10993,216,484,356,154
10994,331,740,545,237
10995,76,175,119,51
10996,106,242,170,73
10997,332,742,540,237
10998,210,462,320,137
10999,19,39,23,10
11000,0,0,0,0
11001,71,141,83,35
11002,1,2,1,0
11003,3,4,2,1
11004,6,14,8,3
11005,8,16,9,4
11006,3,4,2,1
11007,3,4,2,1
11008,49,98,59,24
11009,707,1405,898,353
11010,527,1050,620,260
11011,159,317,188,78
11012,393,778,478,198
11013,27,56,34,14
11014,441,865,545,230
11015,94,220,158,61
11016,99,220,154,65
11017,3,7,4,2
11018,294,656,483,211
11019,343,767,565,244
11020,1,2,2,0
11021,243,547,403,174
11022,461,1032,758,329
11023,39,88,65,28
11024,1,1,1,1
11025,0,0,0,0
11026,1,1,1,1
11027,245,578,375,167
11028,223,518,354,155
11029,170,403,261,115
11030,11,24,16,8
11031,194,427,285,112
11032,294,612,394,104
11033,214,486,333,158
11034,1,2,1,0
11035,97,201,129,34
11036,115,238,152,41
11037,0,0,0,0
11038,0,0,0,0
11039,157,325,208,55
11040,290,562,395,175
11041,25,53,35,9
11042,63,121,85,37
11043,125,244,172,76
11044,25,51,35,15
11045,0,0,0,0
11046,20,42,29,12
11047,345,671,471,207
11048,486,945,665,292
11049,98,194,137,60
11050,539,1099,775,330
11051,260,522,342,141
11052,83,170,105,40
11053,249,520,325,122
11054,180,375,233,87
11055,534,1137,766,306
11056,132,273,172,65
11057,332,694,452,175
11058,642,1328,835,316
11059,461,1002,720,295
11060,509,1100,791,337
11061,289,610,443,179
11062,462,991,717,297
11063,0,0,0,0
11064,0,0,0,0
11065,0,0,0,0
11066,0,0,0,0
11067,178,390,270,90
11068,355,781,546,180
11069,27,64,44,15
11070,31,71,49,16
11071,59,121,78,22
11072,45,99,67,24
11073,215,472,330,109
11074,394,864,604,199
11075,229,517,356,171
11076,384,793,512,137
11077,400,913,628,291
11078,129,288,198,84
11079,396,856,568,215
11080,334,709,467,178
11081,136,286,188,72
11082,184,388,254,98
11083,492,1080,756,250
11084,241,535,375,122
11085,246,535,369,126
11086,191,422,295,98
11087,170,376,263,86
11088,3,5,4,1
11089,1,2,2,0
11090,1,1,1,1
11091,0,0,0,0
11092,0,0,0,0
11093,0,0,0,0
11094,0,0,0,0
11095,0,0,0,0
11096,0,0,0,0
11097,0,0,0,0
11098,0,0,0,0
11099,200,417,259,97
11100,449,930,580,216
11101,698,1315,989,297
11102,397,848,614,249
11103,614,1258,920,341
11104,432,928,671,276
11105,573,1256,866,260
11106,362,796,549,165
11107,0,0,0,0
11108,272,495,377,102
11109,442,911,643,205
11110,424,901,634,193
11111,0,0,0,0
11112,329,594,443,128
11113,258,542,378,128
11114,279,565,399,128
11115,32,72,50,17
11116,2,2,1,1
11117,7,15,10,3
11118,0,0,0,0
11119,18,40,26,9
11120,218,478,334,110
11121,156,330,219,83
11122,5,9,6,3
11123,139,296,197,72
11124,91,197,129,49
11125,102,212,144,47
11126,68,143,94,35
11127,5,10,7,2
11128,0,0,0,0
11129,2,2,1,1
11130,4,9,7,1
11131,37,83,54,21
11132,113,239,158,59
11133,4,8,5,2
11134,94,204,134,51
11135,215,453,313,108
11136,0,0,0,0
11137,125,265,182,64
11138,220,465,323,110
11139,338,708,494,167
11140,409,856,595,197
11141,18,39,27,9
11142,418,897,636,200
11143,386,808,563,186
11144,460,982,681,216
11145,352,770,530,188
11146,134,294,203,72
11147,161,356,245,73
11148,203,444,307,94
11149,306,672,461,163
11150,273,599,412,148
11151,0,0,0,0
11152,160,352,242,87
11153,133,292,200,72
11154,45,100,68,26
11155,396,866,595,213
11156,305,669,459,164
11157,169,374,257,92
11158,196,429,295,106
11159,245,534,382,116
11160,306,676,493,135
11161,182,400,289,82
11162,160,354,258,71
11163,433,894,578,191
11164,314,672,471,147
11165,365,794,568,161
11166,322,710,514,146
11167,345,708,455,149
11168,501,1028,660,216
11169,461,948,609,199
11170,41,83,54,18
11171,18,38,26,8
11172,5,9,6,3
11173,34,71,49,15
11174,11,23,16,5
11175,99,234,161,70
11176,33,78,53,24
11177,7,16,11,5
11178,5,11,7,4
11179,51,118,81,39
11180,1,1,1,1
11181,206,466,320,154
11182,176,402,276,132
11183,205,465,320,153
11184,65,150,103,49
11185,379,853,575,183
11186,378,851,574,184
11187,110,255,176,80
11188,83,189,130,62
11189,66,153,104,33
11190,77,175,118,38
11191,194,433,293,99
11192,79,179,121,41
11193,151,313,218,64
11194,267,544,379,111
11195,141,317,215,68
11196,271,607,408,135
11197,185,381,262,82
11198,64,137,90,35
11199,342,696,485,142
11200,202,411,283,88
11201,209,427,298,87
11202,108,221,154,44
11203,125,256,178,52
11204,207,423,294,86
11205,22,45,32,10
11206,178,364,254,74
11207,19,42,29,8
11208,12,25,18,5
11209,6,11,8,2
11210,5,10,7,2
11211,15,30,21,6
11212,21,45,31,9
11213,23,49,34,9
11214,9,17,11,3
11215,24,50,35,10
11216,24,50,35,10
11217,17,37,25,7
11218,45,89,63,20
11219,11,23,16,5
11220,20,44,30,8
11221,3,5,3,1
11222,15,30,21,6
11223,1,2,1,0
11224,2,3,2,1
11225,8,17,11,3
11226,4,8,6,2
11227,8,16,11,4
11228,3,6,5,2
11229,14,30,22,8
11230,2,3,2,1
11231,0,0,0,0
11232,0,0,0,0
11233,4,8,6,2
11234,0,0,0,0
11235,1,1,1,1
11236,0,0,0,0
11237,0,0,0,0
11238,2,2,2,2
11239,2,4,3,0
11240,2,3,2,1
11241,2,4,3,0
11242,1,1,1,1
11243,2,3,2,1
11244,2,3,2,1
11245,9,19,13,4
11246,1,1,1,1
11247,6,12,8,2
11248,0,0,0,0
11249,1,1,1,1
11250,1,2,1,0
11251,1,1,1,1
11252,0,0,0,0
11253,2,3,1,1
11254,1,1,1,1
11255,0,0,0,0
11256,1,1,1,1
11257,1,1,1,1
11258,1,1,1,1
11259,2,3,2,1
11260,4,8,5,2
11261,19,40,29,10
11262,1,1,1,1
11263,10,25,18,6
11264,3,6,5,2
11265,1,1,1,1
11266,29,61,45,16
11267,7,13,9,3
11268,8,16,12,4
11269,24,50,36,12
11270,34,70,51,17
11271,1,1,1,1
11272,7,12,8,4
11273,0,0,0,0
11274,2,3,2,1
11275,2,3,2,1
11276,11,27,20,6
11277,16,36,26,9
11278,3,6,5,2
11279,14,31,22,7
11280,1,1,1,1
11281,51,106,77,28
11282,1,1,1,1
11283,1,1,1,1
11284,3,7,5,1
11285,2,3,2,1
11286,0,0,0,0
11287,2,3,2,1
11288,0,0,0,0
11289,0,0,0,0
11290,4,8,7,2
11291,0,0,0,0
11292,0,0,0,0
11293,4,8,6,2
11294,2,3,2,1
11295,1,2,1,0
11296,3,6,5,2
11297,0,0,0,0
11298,2,3,2,1
11299,1,1,1,1
11300,2,3,2,1
11301,1,1,1,1
11302,2,3,2,1
11303,1,1,1,1
11304,12,28,21,7
11305,0,0,0,0
11306,2,3,2,1
11307,2,3,2,1
11308,0,0,0,0
11309,2,3,1,1
11310,1,1,1,1
11311,29,61,45,16
11312,8,16,12,4
11313,0,0,0,0
11314,1,1,1,1
11315,16,36,26,9
11316,4,8,6,2
11317,7,13,9,3
11318,1,1,1,1
11319,10,25,18,6
11320,43,92,66,23
11321,252,540,392,134
11322,484,1032,749,256
11323,0,0,0,0
11324,0,0,0,0
11325,68,150,108,37
11326,2,3,2,1
11327,1,2,1,0
11328,0,0,0,0
11329,9,18,13,5
11330,0,0,0,0
11331,0,0,0,0
11332,2,3,2,1
11333,0,0,0,0
11334,4,8,5,2
11335,0,0,0,0
11336,0,0,0,0
11337,0,0,0,0
11338,0,0,0,0
11339,0,0,0,0
11340,0,0,0,0
11341,0,0,0,0
11342,0,0,0,0
11343,1,1,1,1
11344,2,2,2,1
11345,0,0,0,0
11346,0,0,0,0
11347,6,11,8,3
11348,6,11,8,3
11349,1,2,1,0
11350,1,2,1,0
11351,1,1,1,1
11352,5,9,6,3
11353,2,2,1,1
11354,4,8,6,2
11355,4,8,6,2
11356,3,7,4,1
11357,15,31,21,9
11358,1,2,1,0
11359,287,615,443,152
11360,6,11,9,3
11361,227,467,311,139
11362,331,680,445,206
11363,20,42,30,11
11364,226,476,333,124
11365,99,207,138,61
11366,257,525,351,158
11367,10,19,12,5
11368,29,59,34,14
11369,9,18,11,4
11370,13,26,15,6
11371,10,19,11,5
11372,2,3,2,0
11373,19,40,24,9
11374,2,3,2,0
11375,2,2,1,1
11376,1,2,1,0
11377,7,15,9,3
11378,3,4,2,1
11379,1,2,1,0
11380,0,0,0,0
11381,0,0,0,0
11382,3,4,2,1
11383,2,2,1,1
11384,0,0,0,0
11385,6,14,8,3
11386,32,65,38,17
11387,0,0,0,0
11388,1,1,0,1
11389,6,14,8,3
11390,10,19,11,5
11391,6,14,9,3
11392,8,16,9,4
11393,1,1,0,1
11394,10,19,11,5
11395,22,44,26,10
11396,7,14,8,4
11397,5,9,6,3
11398,2,3,1,0
11399,3,4,3,1
11400,8,16,9,4
11401,2,3,2,0
11402,3,4,2,1
11403,3,4,3,1
11404,0,0,0,0
11405,16,30,17,7
11406,0,0,0,0
11407,1,1,0,1
11408,1,1,0,1
11409,11,23,13,5
11410,3,4,3,1
11411,157,312,185,78
11412,1,1,0,1
11413,95,191,113,46
11414,2,3,2,0
11415,7,15,9,3
11416,8,16,9,4
11417,6,13,8,4
11418,0,0,0,0
11419,3,4,2,1
11420,2,3,2,0
11421,0,0,0,0
11422,1,1,0,1
11423,5,9,6,3
11424,0,0,0,0
11425,1,1,1,1
11426,2,3,1,0
11427,1,1,1,1
11428,2,3,1,0
11429,0,0,0,0
11430,2,3,2,0
11431,22,43,26,11
11432,10,20,12,4
11433,27,56,33,14
11434,6,14,9,3
11435,11,22,13,6
11436,7,14,9,4
11437,11,22,13,6
11438,9,17,10,5
11439,6,13,8,4
11440,2,3,2,0
11441,11,22,13,6
11442,8,16,9,4
11443,8,16,9,4
11444,16,30,18,7
11445,15,27,16,8
11446,16,30,17,7
11447,5,10,6,2
11448,16,30,17,7
11449,7,15,9,3
11450,21,42,25,10
11451,6,13,8,4
11452,2,3,2,0
11453,8,16,9,4
11454,5,10,6,2
11455,3,4,2,1
11456,3,4,2,1
11457,3,4,2,1
11458,0,0,0,0
11459,54,109,63,26
11460,2,3,2,0
11461,14,27,16,7
11462,8,16,9,4
11463,2,3,2,0
11464,2,3,2,0
11465,8,16,9,4
11466,14,27,16,7
11467,1,2,1,0
11468,1,2,1,0
11469,1,2,1,0
11470,1,1,0,1
11471,5,10,6,2
11472,9,18,11,4
11473,1,1,0,1
11474,0,0,0,0
11475,10,19,11,5
11476,13,25,15,7
11477,5,10,6,2
11478,7,14,8,4
11479,3,4,3,1
11480,15,28,17,7
11481,3,4,2,1
11482,7,14,8,4
11483,0,0,0,0
11484,0,0,0,0
11485,5,10,6,2
11486,2,2,1,1
11487,3,7,4,1
11488,3,7,5,1
11489,0,0,0,0
11490,0,0,0,0
11491,1,1,0,1
11492,1,2,1,0
11493,8,16,10,4
11494,3,7,4,1
11495,9,17,10,5
11496,3,4,3,1
11497,3,4,3,1
11498,2,2,1,1
11499,1,2,1,0
11500,0,0,0,0
11501,0,0,0,0
11502,0,0,0,0
11503,13,26,16,6
11504,9,18,10,4
11505,1,1,1,1
11506,2,2,1,1
11507,34,69,41,17
11508,44,90,54,22
11509,5,10,6,2
11510,0,0,0,0
11511,17,42,28,12
11512,11,25,16,7
11513,10,23,16,7
11514,5,9,7,3
11515,16,40,27,11
11516,28,61,41,19
11517,9,17,12,5
11518,15,38,24,11
11519,14,36,24,11
11520,4,7,5,3
11521,31,65,43,21
11522,16,38,25,13
11523,1,2,1,0
11524,65,129,70,37
11525,4,8,4,2
11526,51,104,56,30
11527,400,793,442,220
11528,578,1141,620,329
11529,206,409,234,110
11530,508,988,606,252
11531,379,721,456,199
11532,183,346,220,96
11533,264,503,318,137
11534,78,153,96,41
11535,256,489,310,134
11536,131,248,157,68
11537,198,378,240,104
11538,108,206,130,57
11539,144,293,199,54
11540,519,1042,699,209
11541,295,596,405,112
11542,384,780,530,145
11543,99,215,143,65
11544,513,1035,700,216
11545,27,60,40,18
11546,3,6,4,2
11547,17,41,27,13
11548,67,147,97,46
11549,84,181,119,59
11550,99,214,141,66
11551,8,15,10,5
11552,11,24,16,8
11553,2,3,2,1
11554,3,6,4,2
11555,8,15,11,5
11556,4,7,5,3
11557,19,44,30,14
11558,7,14,10,4
11559,14,37,25,10
11560,26,57,38,17
11561,6,10,7,4
11562,11,24,17,8
11563,4,7,5,3
11564,17,41,27,13
11565,47,100,65,32
11566,4,7,5,3
11567,132,284,188,91
11568,210,452,299,145
11569,1,1,1,1
11570,6,10,7,4
11571,0,0,0,0
11572,304,652,433,204
11573,3,6,4,2
11574,243,527,352,159
11575,11,19,12,4
11576,6,12,7,2
11577,10,22,15,8
11578,75,160,106,51
11579,7,13,9,5
11580,6,10,7,4
11581,2,3,2,1
11582,0,0,0,0
11583,26,56,37,18
11584,0,0,0,0
11585,0,0,0,0
11586,2,3,2,1
11587,2,3,2,1
11588,164,351,232,112
11589,1,1,1,1
11590,10,23,16,7
11591,0,0,0,0
11592,105,226,150,73
11593,0,0,0,0
11594,5,9,7,3
11595,2,3,2,1
11596,1,1,1,1
11597,9,17,12,5
11598,0,0,0,0
11599,0,0,0,0
11600,4,7,5,3
11601,1,1,1,1
11602,3,6,4,2
11603,14,36,24,11
11604,43,93,62,30
11605,33,72,48,23
11606,9,16,12,6
11607,47,99,66,33
11608,5,8,6,4
11609,1,1,1,1
11610,0,0,0,0
11611,3,6,4,2
11612,1,2,1,0
11613,4,8,5,2
11614,11,24,16,8
11615,14,36,24,11
11616,12,28,18,8
11617,19,44,29,14
11618,2,3,2,1
11619,4,7,5,3
11620,7,13,9,5
11621,0,0,0,0
11622,0,0,0,0
11623,1,1,1,1
11624,2,3,2,1
11625,3,6,4,2
11626,12,27,18,9
11627,13,30,21,9
11628,1,1,1,1
11629,4,8,5,2
11630,22,51,33,16
11631,8,14,9,6
11632,8,15,9,5
11633,0,0,0,0
11634,4,8,5,2
11635,8,15,10,5
11636,10,23,16,7
11637,5,9,7,3
11638,1,2,1,0
11639,14,35,23,12
11640,0,0,0,0
11641,2,3,2,1
11642,5,8,5,4
11643,3,6,5,2
11644,50,105,70,34
11645,5,9,6,3
11646,2,3,3,1
11647,7,13,9,5
11648,6,10,7,4
11649,69,149,99,48
11650,91,199,133,64
11651,1,2,1,0
11652,3,7,4,1
11653,0,0,0,0
11654,140,303,201,96
11655,2,3,2,1
11656,76,163,108,38
11657,9,21,14,4
11658,174,369,242,88
11659,240,509,324,124
11660,7,15,10,4
11661,280,598,380,146
11662,153,325,206,79
11663,21,50,32,10
11664,402,881,573,175
11665,319,697,437,140
11666,11,24,16,5
11667,391,857,557,170
11668,0,0,0,0
11669,22,52,34,10
11670,1,2,1,0
11671,3,7,4,1
11672,78,168,108,36
11673,3,7,5,1
11674,8,18,12,3
11675,41,91,59,18
11676,22,52,34,10
11677,25,56,37,11
11678,13,28,18,5
11679,13,27,17,6
11680,12,26,17,5
11681,0,0,0,0
11682,6,11,7,3
11683,3,7,4,1
11684,3,7,4,1
11685,63,136,88,28
11686,8,18,11,3
11687,0,0,0,0
11688,9,21,14,4
11689,0,0,0,0
11690,2,3,2,1
11691,0,0,0,0
11692,0,0,0,0
11693,193,412,263,97
11694,1,2,1,0
11695,205,435,275,105
11696,24,50,31,12
11697,3,5,4,1
11698,52,112,71,27
11699,0,0,0,0
11700,22,46,31,11
11701,52,116,78,26
11702,105,228,150,50
11703,53,115,75,25
11704,7,15,10,4
11705,12,25,16,6
11706,5,10,6,2
11707,5,10,6,2
11708,0,0,0,0
11709,13,26,17,6
11710,0,0,0,0
11711,1,2,1,0
11712,1,2,2,0
11713,1,2,1,0
11714,3,7,5,1
11715,1,2,1,0
11716,6,12,7,2
11717,178,387,253,76
11718,21,50,32,10
11719,42,91,60,19
11720,2,3,2,1
11721,104,224,144,46
11722,56,121,79,25
11723,1,2,1,0
11724,7,16,11,3
11725,42,91,60,19
11726,9,21,14,4
11727,33,73,48,15
11728,20,41,27,8
11729,83,182,118,37
11730,21,50,33,10
11731,57,125,81,25
11732,52,115,75,23
11733,108,236,154,47
11734,21,50,33,10
11735,7,16,10,3
11736,86,187,122,38
11737,39,87,57,18
11738,71,154,100,30
11739,60,127,80,32
11740,26,59,39,11
11741,22,47,30,11
11742,5,12,8,3
11743,4,8,5,2
11744,13,27,17,6
11745,24,51,33,11
11746,0,0,0,0
11747,21,47,31,11
11748,3,5,4,1
11749,87,187,122,41
11750,72,158,103,34
11751,11,22,15,5
11752,8,17,11,3
11753,17,34,22,7
11754,4,8,5,2
11755,51,107,69,27
11756,49,104,66,26
11757,26,56,36,14
11758,70,149,94,36
11759,174,378,236,82
11760,17,39,25,9
11761,32,61,44,23
11762,87,192,124,45
11763,26,58,38,12
11764,54,118,76,23
11765,20,43,28,11
11766,81,177,114,43
11767,31,68,44,13
11768,170,368,239,74
11769,219,495,333,122
11770,315,726,507,183
11771,130,292,193,61
11772,30,70,48,17
11773,41,98,69,25
11774,2,4,3,0
11775,134,312,218,79
11776,71,165,114,41
11777,157,367,256,92
11778,6,14,10,3
11779,118,273,189,68
11780,196,453,317,115
11781,270,607,404,146
11782,558,1294,899,323
11783,4,6,4,2
11784,77,171,110,41
11785,151,334,214,78
11786,192,419,270,98
11787,56,119,75,30
11788,183,401,257,94
11789,159,339,216,82
11790,244,532,342,126
11791,3,6,4,2
11792,24,50,32,12
11793,113,240,151,59
11794,122,259,165,63
11795,30,68,44,15
11796,167,357,231,83
11797,320,687,451,149
11798,171,370,237,86
11799,177,377,255,87
11800,173,368,251,86
11801,1,1,1,1
11802,13,27,18,7
11803,6,14,9,3
11804,0,0,0,0
11805,0,0,0,0
11806,0,0,0,0
11807,0,0,0,0
11808,0,0,0,0
11809,0,0,0,0
11810,0,0,0,0
11811,0,0,0,0
11812,15,32,22,7
11813,35,74,50,17
11814,12,24,17,6
11815,79,170,115,39
11816,37,77,53,18
11817,73,154,105,36
11818,59,126,86,29
11819,173,368,250,85
11820,32,68,46,16
11821,114,241,164,56
11822,105,223,148,49
11823,299,620,442,149
11824,31,72,48,16
11825,296,617,435,146
11826,192,415,272,90
11827,343,731,498,169
11828,420,872,623,210
11829,59,126,86,29
11830,217,447,324,109
11831,10,21,15,5
11832,115,237,172,58
11833,145,299,217,73
11834,215,443,321,109
11835,161,349,233,77
11836,81,173,114,38
11837,25,53,34,12
11838,0,0,0,0
11839,0,0,0,0
11840,32,74,48,16
11841,0,0,0,0
11842,72,158,104,34
11843,110,228,166,55
11844,6,14,9,3
11845,241,499,362,123
11846,26,55,38,13
11847,0,0,0,0
11848,3,5,3,1
11849,1,2,1,0
11850,2,3,2,1
11851,143,313,187,88
11852,265,587,351,164
11853,2,3,1,1
11854,81,179,106,53
11855,0,0,0,0
11856,5,12,7,3
11857,1,1,0,1
11858,0,0,0,0
11859,2,3,2,1
11860,8,16,10,4
11861,1,2,1,0
11862,0,0,0,0
11863,22,53,32,15
11864,4,10,6,3
11865,1,1,0,1
11866,10,19,10,6
11867,2,3,1,1
11868,1,2,1,0
11869,0,0,0,0
11870,2,3,2,1
11871,1,2,1,0
11872,1,1,1,1
11873,2,3,1,1
11874,5,12,7,3
11875,0,0,0,0
11876,0,0,0,0
11877,2,3,1,1
11878,1,2,1,0
11879,3,4,2,2
11880,2,3,2,1
11881,2,3,1,1
11882,1,2,1,0
11883,0,0,0,0
11884,0,0,0,0
11885,1,1,0,1
11886,1,1,0,1
11887,33,73,44,21
11888,1,1,0,1
11889,4,11,6,2
11890,4,11,6,2
11891,2,3,1,1
11892,2,3,1,1
11893,3,4,2,2
11894,11,24,15,7
11895,7,14,8,4
11896,8,15,9,5
11897,1,1,0,1
11898,19,44,27,13
11899,2,3,1,1
11900,3,4,2,2
11901,0,0,0,0
11902,2,3,1,1
11903,0,0,0,0
11904,0,0,0,0
11905,0,0,0,0
11906,0,0,0,0
11907,2,3,1,1
11908,2,3,2,1
11909,0,0,0,0
11910,0,0,0,0
11911,3,5,3,1
11912,1,1,0,1
11913,3,5,3,1
11914,2,3,2,1
11915,3,4,3,2
11916,5,12,7,3
11917,6,13,8,4
11918,0,0,0,0
11919,5,12,9,3
11920,3,4,2,2
11921,0,0,0,0
11922,0,0,0,0
11923,0,0,0,0
11924,2,3,2,1
11925,0,0,0,0
11926,0,0,0,0
11927,0,0,0,0
11928,1,2,1,0
11929,2,3,1,1
11930,1,2,1,0
11931,1,2,1,0
11932,1,2,1,0
11933,0,0,0,0
11934,1,2,1,0
11935,2,3,1,1
11936,3,4,2,2
11937,2,3,1,1
11938,2,3,1,1
11939,18,43,25,12
11940,1,2,1,0
11941,9,19,12,4
11942,5,13,9,2
