REGION,PUMA,TAZ,MAZ
1,3108,2830,13541
1,3108,2830,13542
1,3108,2830,13543
1,3108,2830,13544
1,3108,2830,13545
1,3108,2830,13546
1,3108,2832,13547
1,3108,2832,13548
1,3108,2832,13549
1,3108,2832,13550
1,3108,2832,13551
1,3108,2832,13552
1,3108,2832,13553
1,3108,2832,13554
1,3108,2832,13555
1,3108,2832,13556
1,3108,2832,13557
1,3108,2832,13558
1,3108,2833,13559
1,3108,2833,13560
1,3108,2833,13561
1,3108,2833,13562
1,3108,2833,13563
1,3108,2833,13564
1,3108,2833,13565
1,3108,2833,13566
1,3108,2833,13567
1,3108,2833,13568
1,3108,2833,13569
1,3108,2833,13570
1,3108,2833,13571
1,3108,2833,13572
1,3108,2833,13573
1,3108,2833,13574
1,3108,2833,13575
1,3108,2833,13576
1,3108,2833,13577
1,3108,2833,13578
1,3108,2833,13579
1,3108,2833,13580
1,3108,2833,13581
1,3108,2833,13582
1,3108,2832,13583
1,3108,2832,13584
1,3108,2832,13585
1,3108,2832,13586
1,3108,2832,13587
1,3108,2832,13588
1,3108,2832,13589
1,3108,2832,13590
1,3108,2832,13591
1,3108,2832,13592
1,3108,2832,13593
1,3108,2832,13594
1,3108,2832,13595
1,3108,2832,13596
1,3108,2832,13597
1,3108,2832,13598
1,3108,2832,13599
1,3108,2832,13600
1,3108,2832,13601
1,3108,2832,13602
1,3108,2832,13603
1,3108,2832,13604
1,3108,2832,13605
1,3108,2832,13606
1,3108,2833,13607
1,3108,2833,13608
1,3108,2833,13609
1,3108,2833,13610
1,3108,2833,13611
1,3108,2833,13612
1,3108,2833,13613
1,3108,2833,13614
1,3108,2833,13615
1,3108,2833,13616
1,3108,2833,13617
1,3108,2833,13618
1,3108,2866,13619
1,3108,2866,13620
1,3108,2866,13621
1,3108,2866,13622
1,3108,2866,13623
1,3108,2866,13624
1,3108,2866,13625
1,3108,2866,13626
1,3108,2866,13627
1,3108,2866,13628
1,3108,2866,13629
1,3108,2866,13630
1,3108,2865,13631
1,3108,2865,13632
1,3108,2865,13633
1,3108,2865,13634
1,3108,2865,13635
1,3108,2865,13636
1,3108,2865,13637
1,3108,2865,13638
1,3108,2865,13639
1,3108,2865,13640
1,3108,2865,13641
1,3108,2865,13642
1,3108,2865,13643
1,3108,2865,13644
1,3108,2865,13645
1,3108,2865,13646
1,3108,2865,13647
1,3108,2865,13648
1,3108,2865,13649
1,3108,2865,13650
1,3108,2865,13651
1,3108,2865,13652
1,3108,2865,13653
1,3108,2865,13654
1,3108,2866,13655
1,3108,2866,13656
1,3108,2866,13657
1,3108,2866,13658
1,3108,2866,13659
1,3108,2866,13660
1,3108,2866,13661
1,3108,2866,13662
1,3108,2866,13663
1,3108,2866,13664
1,3108,2866,13665
1,3108,2866,13666
1,3108,2866,13667
1,3108,2866,13668
1,3108,2866,13669
1,3108,2866,13670
1,3108,2866,13671
1,3108,2866,13672
1,3108,2866,13673
1,3108,2866,13674
1,3108,2866,13675
1,3108,2866,13676
1,3108,2866,13677
1,3108,2866,13678
1,3108,2865,13679
1,3108,2865,13680
1,3108,2865,13681
1,3108,2865,13682
1,3108,2865,13683
1,3108,2865,13684
1,3108,2865,13685
1,3108,2865,13686
1,3108,2865,13687
1,3108,2865,13688
1,3108,2865,13689
1,3108,2865,13690
1,3108,2867,13691
1,3108,2867,13692
1,3108,2867,13693
1,3108,2867,13694
1,3108,2867,13695
1,3108,2867,13696
1,3108,2867,13697
1,3108,2867,13698
1,3108,2867,13699
1,3108,2867,13700
1,3108,2867,13701
1,3108,2867,13702
1,3108,2868,13703
1,3108,2868,13704
1,3108,2868,13705
1,3108,2868,13706
1,3108,2868,13707
1,3108,2868,13708
1,3108,2868,13709
1,3108,2868,13710
1,3108,2868,13711
1,3108,2868,13712
1,3108,2868,13713
1,3108,2868,13714
1,3108,2868,13715
1,3108,2868,13716
1,3108,2868,13717
1,3108,2868,13718
1,3108,2868,13719
1,3108,2868,13720
1,3108,2868,13721
1,3108,2868,13722
1,3108,2868,13723
1,3108,2868,13724
1,3108,2868,13725
1,3108,2868,13726
1,3108,2867,13727
1,3108,2867,13728
1,3108,2867,13729
1,3108,2867,13730
1,3108,2867,13731
1,3108,2867,13732
1,3108,2867,13733
1,3108,2867,13734
1,3108,2867,13735
1,3108,2867,13736
1,3108,2867,13737
1,3108,2867,13738
1,3108,2867,13739
1,3108,2867,13740
1,3108,2867,13741
1,3108,2867,13742
1,3108,2867,13743
1,3108,2867,13744
1,3108,2867,13745
1,3108,2867,13746
1,3108,2867,13747
1,3108,2867,13748
1,3108,2867,13749
1,3108,2867,13750
1,3108,2868,13751
1,3108,2868,13752
1,3108,2868,13753
1,3108,2868,13754
1,3108,2868,13755
1,3108,2868,13756
1,3108,2868,13757
1,3108,2868,13758
1,3108,2868,13759
1,3108,2868,13760
1,3108,2868,13761
1,3108,2868,13762
1,3108,2894,13763
1,3108,2894,13764
1,3108,2894,13765
1,3108,2894,13766
1,3108,2894,13767
1,3108,2894,13768
1,3108,2894,13769
1,3108,2894,13770
1,3108,2894,13771
1,3108,2894,13772
1,3108,2894,13773
1,3108,2894,13774
1,3108,2893,13775
1,3108,2893,13776
1,3108,2893,13777
1,3108,2893,13778
1,3108,2893,13779
1,3108,2893,13780
1,3108,2893,13781
1,3108,2893,13782
1,3108,2893,13783
1,3108,2893,13784
1,3108,2893,13785
1,3108,2893,13786
1,3108,2893,13787
1,3108,2893,13788
1,3108,2893,13789
1,3108,2893,13790
1,3108,2893,13791
1,3108,2893,13792
1,3108,2893,13793
1,3108,2893,13794
1,3108,2893,13795
1,3108,2893,13796
1,3108,2893,13797
1,3108,2893,13798
1,3108,2894,13799
1,3108,2894,13800
1,3108,2894,13801
1,3108,2894,13802
1,3108,2894,13803
1,3108,2894,13804
1,3108,2894,13805
1,3108,2894,13806
1,3108,2894,13807
1,3108,2894,13808
1,3108,2894,13809
1,3108,2894,13810
1,3108,2894,13811
1,3108,2894,13812
1,3108,2894,13813
1,3108,2894,13814
1,3108,2894,13815
1,3108,2894,13816
1,3108,2894,13817
1,3108,2894,13818
1,3108,2894,13819
1,3108,2894,13820
1,3108,2894,13821
1,3108,2894,13822
1,3108,2893,13823
1,3108,2893,13824
1,3108,2893,13825
1,3108,2893,13826
1,3108,2893,13827
1,3108,2893,13828
1,3108,2893,13829
1,3108,2893,13830
1,3108,2893,13831
1,3108,2893,13832
1,3108,2893,13833
1,3108,2893,13834
1,3108,2895,13835
1,3108,2895,13836
1,3108,2895,13837
1,3108,2895,13838
1,3108,2895,13839
1,3108,2895,13840
1,3108,2895,13841
1,3108,2895,13842
1,3108,2895,13843
1,3108,2895,13844
1,3108,2895,13845
1,3108,2895,13846
1,3108,2896,13847
1,3108,2896,13848
1,3108,2896,13849
1,3108,2896,13850
1,3108,2896,13851
1,3108,2896,13852
1,3108,2896,13853
1,3108,2896,13854
1,3108,2896,13855
1,3108,2896,13856
1,3108,2896,13857
1,3108,2896,13858
1,3108,2896,13859
1,3108,2896,13860
1,3108,2896,13861
1,3108,2896,13862
1,3108,2896,13863
1,3108,2896,13864
1,3108,2896,13865
1,3108,2896,13866
1,3108,2896,13867
1,3108,2896,13868
1,3108,2896,13869
1,3108,2896,13870
1,3108,2895,13871
1,3108,2895,13872
1,3108,2895,13873
1,3108,2895,13874
1,3108,2895,13875
1,3108,2895,13876
1,3108,2895,13877
1,3108,2895,13878
1,3108,2895,13879
1,3108,2895,13880
1,3108,2895,13881
1,3108,2895,13882
1,3108,2895,13883
1,3108,2895,13884
1,3108,2895,13885
1,3108,2895,13886
1,3108,2895,13887
1,3108,2895,13888
1,3108,2895,13889
1,3108,2895,13890
1,3108,2895,13891
1,3108,2895,13892
1,3108,2895,13893
1,3108,2895,13894
1,3108,2896,13895
1,3108,2896,13896
1,3108,2896,13897
1,3108,2896,13898
1,3108,2896,13899
1,3108,2896,13900
1,3108,2896,13901
1,3108,2896,13902
1,3108,2896,13903
1,3108,2896,13904
1,3108,2896,13905
1,3108,2896,13906
1,3108,2907,13907
1,3108,2907,13908
1,3108,2907,13909
1,3108,2907,13910
1,3108,2907,13911
1,3108,2907,13912
1,3108,2907,13913
1,3108,2907,13914
1,3108,2907,13915
1,3108,2907,13916
1,3108,2907,13917
1,3108,2907,13918
1,3108,2906,13919
1,3108,2906,13920
1,3108,2906,13921
1,3108,2906,13922
1,3108,2906,13923
1,3108,2906,13924
1,3108,2906,13925
1,3108,2906,13926
1,3108,2906,13927
1,3108,2906,13928
1,3108,2906,13929
1,3108,2906,13930
1,3108,2906,13931
1,3108,2906,13932
1,3108,2906,13933
1,3108,2906,13934
1,3108,2906,13935
1,3108,2906,13936
1,3108,2906,13937
1,3108,2906,13938
1,3108,2906,13939
1,3108,2906,13940
1,3108,2906,13941
1,3108,2906,13942
1,3108,2907,13943
1,3108,2907,13944
1,3108,2907,13945
1,3108,2907,13946
1,3108,2907,13947
1,3108,2907,13948
1,3108,2907,13949
1,3108,2907,13950
1,3108,2907,13951
1,3108,2907,13952
1,3108,2907,13953
1,3108,2907,13954
1,3108,2907,13955
1,3108,2907,13956
1,3108,2907,13957
1,3108,2907,13958
1,3108,2907,13959
1,3108,2907,13960
1,3108,2907,13961
1,3108,2907,13962
1,3108,2907,13963
1,3108,2907,13964
1,3108,2907,13965
1,3108,2907,13966
1,3108,2906,13967
1,3108,2906,13968
1,3108,2906,13969
1,3108,2906,13970
1,3108,2906,13971
1,3108,2906,13972
1,3108,2906,13973
1,3108,2906,13974
1,3108,2906,13975
1,3108,2906,13976
1,3108,2906,13977
1,3108,2906,13978
1,3108,2908,13979
1,3108,2908,13980
1,3108,2908,13981
1,3108,2908,13982
1,3108,2908,13983
1,3108,2908,13984
1,3108,2908,13985
1,3108,2908,13986
1,3108,2908,13987
1,3108,2908,13988
1,3108,2908,13989
1,3108,2908,13990
1,3108,2909,13991
1,3108,2909,13992
1,3108,2909,13993
1,3108,2909,13994
1,3108,2909,13995
1,3108,2909,13996
1,3108,2909,13997
1,3108,2909,13998
1,3108,2909,13999
1,3108,2909,14000
1,3108,2909,14001
1,3108,2909,14002
1,3108,2909,14003
1,3108,2909,14004
1,3108,2909,14005
1,3108,2909,14006
1,3108,2909,14007
1,3108,2909,14008
1,3108,2909,14009
1,3108,2909,14010
1,3108,2909,14011
1,3108,2909,14012
1,3108,2909,14013
1,3108,2909,14014
1,3108,2908,14015
1,3108,2908,14016
1,3108,2908,14017
1,3108,2908,14018
1,3108,2908,14019
1,3108,2908,14020
1,3108,2908,14021
1,3108,2908,14022
1,3108,2908,14023
1,3108,2908,14024
1,3108,2908,14025
1,3108,2908,14026
1,3108,2908,14027
1,3108,2908,14028
1,3108,2908,14029
1,3108,2908,14030
1,3108,2908,14031
1,3108,2908,14032
1,3108,2908,14033
1,3108,2908,14034
1,3108,2908,14035
1,3108,2908,14036
1,3108,2908,14037
1,3108,2908,14038
1,3108,2909,14039
1,3108,2909,14040
1,3108,2909,14041
1,3108,2909,14042
1,3108,2909,14043
1,3108,2909,14044
1,3108,2909,14045
1,3108,2909,14046
1,3108,2909,14047
1,3108,2909,14048
1,3108,2909,14049
1,3108,2909,14050
1,3108,2922,14051
1,3108,2922,14052
1,3108,2922,14053
1,3108,2922,14054
1,3108,2922,14055
1,3108,2922,14056
1,3108,2922,14057
1,3108,2922,14058
1,3108,2922,14059
1,3108,2922,14060
1,3108,2922,14061
1,3108,2922,14062
1,3108,2921,14063
1,3108,2921,14064
1,3108,2921,14065
1,3108,2921,14066
1,3108,2921,14067
1,3108,2921,14068
1,3108,2921,14069
1,3108,2921,14070
1,3108,2921,14071
1,3108,2921,14072
1,3108,2921,14073
1,3108,2921,14074
1,3108,2921,14075
1,3108,2921,14076
1,3108,2921,14077
1,3108,2921,14078
1,3108,2921,14079
1,3108,2921,14080
1,3108,2921,14081
1,3108,2921,14082
1,3108,2921,14083
1,3108,2921,14084
1,3108,2921,14085
1,3108,2921,14086
1,3108,2922,14087
1,3108,2922,14088
1,3108,2922,14089
1,3108,2922,14090
1,3108,2922,14091
1,3108,2922,14092
1,3108,2922,14093
1,3108,2922,14094
1,3108,2922,14095
1,3108,2922,14096
1,3108,2922,14097
1,3108,2922,14098
1,3108,2922,14099
1,3108,2922,14100
1,3108,2922,14101
1,3108,2922,14102
1,3108,2922,14103
1,3108,2922,14104
1,3108,2922,14105
1,3108,2922,14106
1,3108,2922,14107
1,3108,2922,14108
1,3108,2922,14109
1,3108,2922,14110
1,3108,2921,14111
1,3108,2921,14112
1,3108,2921,14113
1,3108,2921,14114
1,3108,2921,14115
1,3108,2921,14116
1,3108,2921,14117
1,3108,2921,14118
1,3108,2921,14119
1,3108,2921,14120
1,3108,2921,14121
1,3108,2921,14122
1,3108,2924,14123
1,3108,2924,14124
1,3108,2924,14125
1,3108,2924,14126
1,3108,2924,14127
1,3108,2924,14128
1,3108,2924,14129
1,3108,2924,14130
1,3108,2924,14131
1,3108,2924,14132
1,3108,2924,14133
1,3108,2924,14134
1,3108,2925,14135
1,3108,2925,14136
1,3108,2925,14137
1,3108,2925,14138
1,3108,2925,14139
1,3108,2925,14140
1,3108,2925,14141
1,3108,2925,14142
1,3108,2925,14143
1,3108,2925,14144
1,3108,2925,14145
1,3108,2925,14146
1,3108,2925,14147
1,3108,2925,14148
1,3108,2925,14149
1,3108,2925,14150
1,3108,2925,14151
1,3108,2925,14152
1,3108,2925,14153
1,3108,2925,14154
1,3108,2925,14155
1,3108,2925,14156
1,3108,2925,14157
1,3108,2925,14158
1,3108,2924,14159
1,3108,2924,14160
1,3108,2924,14161
1,3108,2924,14162
1,3108,2924,14163
1,3108,2924,14164
1,3108,2924,14165
1,3108,2924,14166
1,3108,2924,14167
1,3108,2924,14168
1,3108,2924,14169
1,3108,2924,14170
1,3108,2924,14171
1,3108,2924,14172
1,3108,2924,14173
1,3108,2924,14174
1,3108,2924,14175
1,3108,2924,14176
1,3108,2924,14177
1,3108,2924,14178
1,3108,2924,14179
1,3108,2924,14180
1,3108,2924,14181
1,3108,2924,14182
1,3108,2925,14183
1,3108,2925,14184
1,3108,2925,14185
1,3108,2925,14186
1,3108,2925,14187
1,3108,2925,14188
1,3108,2925,14189
1,3108,2925,14190
1,3108,2925,14191
1,3108,2925,14192
1,3108,2925,14193
1,3108,2925,14194
1,3108,2923,14195
1,3108,2923,14196
1,3108,2923,14197
1,3108,2923,14198
1,3108,2923,14199
1,3108,2923,14200
1,3108,2923,14201
1,3108,2923,14202
1,3108,2923,14203
1,3108,2923,14204
1,3108,2923,14205
1,3108,2923,14206
1,3108,2923,14207
1,3108,2923,14208
1,3108,2923,14209
1,3108,2923,14210
1,3108,2923,14211
1,3108,2923,14212
1,3108,2926,14213
1,3108,2926,14214
1,3108,2926,14215
1,3108,2926,14216
1,3108,2926,14217
1,3108,2926,14218
1,3108,2926,14219
1,3108,2926,14220
1,3108,2926,14221
1,3108,2926,14222
1,3108,2926,14223
1,3108,2926,14224
1,3108,2926,14225
1,3108,2926,14226
1,3108,2926,14227
1,3108,2926,14228
1,3108,2926,14229
1,3108,2926,14230
1,3108,2734,14231
1,3108,2734,14232
1,3108,2734,14233
1,3108,2734,14234
1,3108,2734,14235
1,3108,2734,14236
1,3108,2734,14237
1,3108,2734,14238
1,3108,2734,14239
1,3108,2734,14240
1,3108,2734,14241
1,3108,2734,14242
1,3108,2733,14243
1,3108,2733,14244
1,3108,2733,14245
1,3108,2733,14246
1,3108,2733,14247
1,3108,2733,14248
1,3108,2733,14249
1,3108,2733,14250
1,3108,2733,14251
1,3108,2733,14252
1,3108,2733,14253
1,3108,2733,14254
1,3108,2733,14255
1,3108,2733,14256
1,3108,2733,14257
1,3108,2733,14258
1,3108,2733,14259
1,3108,2733,14260
1,3108,2733,14261
1,3108,2733,14262
1,3108,2733,14263
1,3108,2733,14264
1,3108,2733,14265
1,3108,2733,14266
1,3108,2734,14267
1,3108,2734,14268
1,3108,2734,14269
1,3108,2734,14270
1,3108,2734,14271
1,3108,2734,14272
1,3108,2734,14273
1,3108,2734,14274
1,3108,2734,14275
1,3108,2734,14276
1,3108,2734,14277
1,3108,2734,14278
1,3108,2734,14279
1,3108,2734,14280
1,3108,2734,14281
1,3108,2734,14282
1,3108,2734,14283
1,3108,2734,14284
1,3108,2734,14285
1,3108,2734,14286
1,3108,2734,14287
1,3108,2734,14288
1,3108,2734,14289
1,3108,2734,14290
1,3108,2733,14291
1,3108,2733,14292
1,3108,2733,14293
1,3108,2733,14294
1,3108,2733,14295
1,3108,2733,14296
1,3108,2733,14297
1,3108,2733,14298
1,3108,2733,14299
1,3108,2733,14300
1,3108,2733,14301
1,3108,2733,14302
1,3108,2735,14303
1,3108,2735,14304
1,3108,2735,14305
1,3108,2735,14306
1,3108,2735,14307
1,3108,2735,14308
1,3108,2735,14309
1,3108,2735,14310
1,3108,2735,14311
1,3108,2735,14312
1,3108,2735,14313
1,3108,2735,14314
1,3108,2736,14315
1,3108,2736,14316
1,3108,2736,14317
1,3108,2736,14318
1,3108,2736,14319
1,3108,2736,14320
1,3108,2736,14321
1,3108,2736,14322
1,3108,2736,14323
1,3108,2736,14324
1,3108,2736,14325
1,3108,2736,14326
1,3108,2736,14327
1,3108,2736,14328
1,3108,2736,14329
1,3108,2736,14330
1,3108,2736,14331
1,3108,2736,14332
1,3108,2736,14333
1,3108,2736,14334
1,3108,2736,14335
1,3108,2736,14336
1,3108,2736,14337
1,3108,2736,14338
1,3108,2735,14339
1,3108,2735,14340
1,3108,2735,14341
1,3108,2735,14342
1,3108,2735,14343
1,3108,2735,14344
1,3108,2735,14345
1,3108,2735,14346
1,3108,2735,14347
1,3108,2735,14348
1,3108,2735,14349
1,3108,2735,14350
1,3108,2735,14351
1,3108,2735,14352
1,3108,2735,14353
1,3108,2735,14354
1,3108,2735,14355
1,3108,2735,14356
1,3108,2735,14357
1,3108,2735,14358
1,3108,2735,14359
1,3108,2735,14360
1,3108,2735,14361
1,3108,2735,14362
1,3108,2736,14363
1,3108,2736,14364
1,3108,2736,14365
1,3108,2736,14366
1,3108,2736,14367
1,3108,2736,14368
1,3108,2736,14369
1,3108,2736,14370
1,3108,2736,14371
1,3108,2736,14372
1,3108,2736,14373
1,3108,2736,14374
1,3108,2827,14375
1,3108,2827,14376
1,3108,2827,14377
1,3108,2827,14378
1,3108,2827,14379
1,3108,2827,14380
1,3108,2827,14381
1,3108,2827,14382
1,3108,2827,14383
1,3108,2827,14384
1,3108,2827,14385
1,3108,2827,14386
1,3108,2826,14387
1,3108,2826,14388
1,3108,2826,14389
1,3108,2826,14390
1,3108,2826,14391
1,3108,2826,14392
1,3108,2826,14393
1,3108,2826,14394
1,3108,2826,14395
1,3108,2826,14396
1,3108,2826,14397
1,3108,2826,14398
1,3108,2826,14399
1,3108,2826,14400
1,3108,2826,14401
1,3108,2826,14402
1,3108,2826,14403
1,3108,2826,14404
1,3108,2826,14405
1,3108,2826,14406
1,3108,2826,14407
1,3108,2826,14408
1,3108,2826,14409
1,3108,2826,14410
1,3108,2827,14411
1,3108,2827,14412
1,3108,2827,14413
1,3108,2827,14414
1,3108,2827,14415
1,3108,2827,14416
1,3108,2827,14417
1,3108,2827,14418
1,3108,2827,14419
1,3108,2827,14420
1,3108,2827,14421
1,3108,2827,14422
1,3108,2827,14423
1,3108,2827,14424
1,3108,2827,14425
1,3108,2827,14426
1,3108,2827,14427
1,3108,2827,14428
1,3108,2827,14429
1,3108,2827,14430
1,3108,2827,14431
1,3108,2827,14432
1,3108,2827,14433
1,3108,2827,14434
1,3108,2826,14435
1,3108,2826,14436
1,3108,2826,14437
1,3108,2826,14438
1,3108,2826,14439
1,3108,2826,14440
1,3108,2826,14441
1,3108,2826,14442
1,3108,2826,14443
1,3108,2826,14444
1,3108,2826,14445
1,3108,2826,14446
1,3108,2828,14447
1,3108,2828,14448
1,3108,2828,14449
1,3108,2828,14450
1,3108,2828,14451
1,3108,2828,14452
1,3108,2828,14453
1,3108,2828,14454
1,3108,2828,14455
1,3108,2828,14456
1,3108,2828,14457
1,3108,2828,14458
1,3108,2829,14459
1,3108,2829,14460
1,3108,2829,14461
1,3108,2829,14462
1,3108,2829,14463
1,3108,2829,14464
1,3108,2829,14465
1,3108,2829,14466
1,3108,2829,14467
1,3108,2829,14468
1,3108,2829,14469
1,3108,2829,14470
1,3108,2829,14471
1,3108,2829,14472
1,3108,2829,14473
1,3108,2829,14474
1,3108,2829,14475
1,3108,2829,14476
1,3108,2829,14477
1,3108,2829,14478
1,3108,2829,14479
1,3108,2829,14480
1,3108,2829,14481
1,3108,2829,14482
1,3108,2828,14483
1,3108,2828,14484
1,3108,2828,14485
1,3108,2828,14486
1,3108,2828,14487
1,3108,2828,14488
1,3108,2828,14489
1,3108,2828,14490
1,3108,2828,14491
1,3108,2828,14492
1,3108,2828,14493
1,3108,2828,14494
1,3108,2828,14495
1,3108,2828,14496
1,3108,2828,14497
1,3108,2828,14498
1,3108,2828,14499
1,3108,2828,14500
1,3108,2828,14501
1,3108,2828,14502
1,3108,2828,14503
1,3108,2828,14504
1,3108,2828,14505
1,3108,2828,14506
1,3108,2829,14507
1,3108,2829,14508
1,3108,2829,14509
1,3108,2829,14510
1,3108,2829,14511
1,3108,2829,14512
1,3108,2829,14513
1,3108,2829,14514
1,3108,2829,14515
1,3108,2829,14516
1,3108,2829,14517
1,3108,2829,14518
1,3108,2858,14519
1,3108,2858,14520
1,3108,2858,14521
1,3108,2858,14522
1,3108,2858,14523
1,3108,2858,14524
1,3108,2858,14525
1,3108,2858,14526
1,3108,2857,14527
1,3108,2857,14528
1,3108,2857,14529
1,3108,2857,14530
1,3108,2857,14531
1,3108,2857,14532
1,3108,2857,14533
1,3108,2857,14534
1,3108,2856,14535
1,3108,2856,14536
1,3108,2856,14537
1,3108,2856,14538
1,3108,2856,14539
1,3108,2856,14540
1,3108,2856,14541
1,3108,2856,14542
1,3108,2856,14543
1,3108,2856,14544
1,3108,2856,14545
1,3108,2856,14546
1,3108,2856,14547
1,3108,2856,14548
1,3108,2856,14549
1,3108,2856,14550
1,3108,2857,14551
1,3108,2857,14552
1,3108,2857,14553
1,3108,2857,14554
1,3108,2857,14555
1,3108,2857,14556
1,3108,2857,14557
1,3108,2857,14558
1,3108,2858,14559
1,3108,2858,14560
1,3108,2858,14561
1,3108,2858,14562
1,3108,2858,14563
1,3108,2858,14564
1,3108,2858,14565
1,3108,2858,14566
1,3108,2861,14567
1,3108,2861,14568
1,3108,2861,14569
1,3108,2861,14570
1,3108,2861,14571
1,3108,2861,14572
1,3108,2861,14573
1,3108,2861,14574
1,3108,2860,14575
1,3108,2860,14576
1,3108,2860,14577
1,3108,2860,14578
1,3108,2860,14579
1,3108,2860,14580
1,3108,2860,14581
1,3108,2860,14582
1,3108,2859,14583
1,3108,2859,14584
1,3108,2859,14585
1,3108,2859,14586
1,3108,2859,14587
1,3108,2859,14588
1,3108,2859,14589
1,3108,2859,14590
1,3108,2859,14591
1,3108,2859,14592
1,3108,2859,14593
1,3108,2859,14594
1,3108,2859,14595
1,3108,2859,14596
1,3108,2859,14597
1,3108,2859,14598
1,3108,2860,14599
1,3108,2860,14600
1,3108,2860,14601
1,3108,2860,14602
1,3108,2860,14603
1,3108,2860,14604
1,3108,2860,14605
1,3108,2860,14606
1,3108,2861,14607
1,3108,2861,14608
1,3108,2861,14609
1,3108,2861,14610
1,3108,2861,14611
1,3108,2861,14612
1,3108,2861,14613
1,3108,2861,14614
1,3108,2864,14615
1,3108,2864,14616
1,3108,2864,14617
1,3108,2864,14618
1,3108,2864,14619
1,3108,2864,14620
1,3108,2864,14621
1,3108,2864,14622
1,3108,2863,14623
1,3108,2863,14624
1,3108,2863,14625
1,3108,2863,14626
1,3108,2863,14627
1,3108,2863,14628
1,3108,2863,14629
1,3108,2863,14630
1,3108,2862,14631
1,3108,2862,14632
1,3108,2862,14633
1,3108,2862,14634
1,3108,2862,14635
1,3108,2862,14636
1,3108,2862,14637
1,3108,2862,14638
1,3108,2862,14639
1,3108,2862,14640
1,3108,2862,14641
1,3108,2862,14642
1,3108,2862,14643
1,3108,2862,14644
1,3108,2862,14645
1,3108,2862,14646
1,3108,2863,14647
1,3108,2863,14648
1,3108,2863,14649
1,3108,2863,14650
1,3108,2863,14651
1,3108,2863,14652
1,3108,2863,14653
1,3108,2863,14654
1,3108,2864,14655
1,3108,2864,14656
1,3108,2864,14657
1,3108,2864,14658
1,3108,2864,14659
1,3108,2864,14660
1,3108,2864,14661
1,3108,2864,14662
1,3108,2886,14663
1,3108,2886,14664
1,3108,2886,14665
1,3108,2886,14666
1,3108,2886,14667
1,3108,2886,14668
1,3108,2886,14669
1,3108,2886,14670
1,3108,2885,14671
1,3108,2885,14672
1,3108,2885,14673
1,3108,2885,14674
1,3108,2885,14675
1,3108,2885,14676
1,3108,2885,14677
1,3108,2885,14678
1,3108,2884,14679
1,3108,2884,14680
1,3108,2884,14681
1,3108,2884,14682
1,3108,2884,14683
1,3108,2884,14684
1,3108,2884,14685
1,3108,2884,14686
1,3108,2884,14687
1,3108,2884,14688
1,3108,2884,14689
1,3108,2884,14690
1,3108,2884,14691
1,3108,2884,14692
1,3108,2884,14693
1,3108,2884,14694
1,3108,2885,14695
1,3108,2885,14696
1,3108,2885,14697
1,3108,2885,14698
1,3108,2885,14699
1,3108,2885,14700
1,3108,2885,14701
1,3108,2885,14702
1,3108,2886,14703
1,3108,2886,14704
1,3108,2886,14705
1,3108,2886,14706
1,3108,2886,14707
1,3108,2886,14708
1,3108,2886,14709
1,3108,2886,14710
1,3108,2889,14711
1,3108,2889,14712
1,3108,2889,14713
1,3108,2889,14714
1,3108,2889,14715
1,3108,2889,14716
1,3108,2889,14717
1,3108,2889,14718
1,3108,2888,14719
1,3108,2888,14720
1,3108,2888,14721
1,3108,2888,14722
1,3108,2888,14723
1,3108,2888,14724
1,3108,2888,14725
1,3108,2888,14726
1,3108,2887,14727
1,3108,2887,14728
1,3108,2887,14729
1,3108,2887,14730
1,3108,2887,14731
1,3108,2887,14732
1,3108,2887,14733
1,3108,2887,14734
1,3108,2887,14735
1,3108,2887,14736
1,3108,2887,14737
1,3108,2887,14738
1,3108,2887,14739
1,3108,2887,14740
1,3108,2887,14741
1,3108,2887,14742
1,3108,2888,14743
1,3108,2888,14744
1,3108,2888,14745
1,3108,2888,14746
1,3108,2888,14747
1,3108,2888,14748
1,3108,2888,14749
1,3108,2888,14750
1,3108,2889,14751
1,3108,2889,14752
1,3108,2889,14753
1,3108,2889,14754
1,3108,2889,14755
1,3108,2889,14756
1,3108,2889,14757
1,3108,2889,14758
1,3108,2892,14759
1,3108,2892,14760
1,3108,2892,14761
1,3108,2892,14762
1,3108,2892,14763
1,3108,2892,14764
1,3108,2892,14765
1,3108,2892,14766
1,3108,2891,14767
1,3108,2891,14768
1,3108,2891,14769
1,3108,2891,14770
1,3108,2891,14771
1,3108,2891,14772
1,3108,2891,14773
1,3108,2891,14774
1,3108,2890,14775
1,3108,2890,14776
1,3108,2890,14777
1,3108,2890,14778
1,3108,2890,14779
1,3108,2890,14780
1,3108,2890,14781
1,3108,2890,14782
1,3108,2890,14783
1,3108,2890,14784
1,3108,2890,14785
1,3108,2890,14786
1,3108,2890,14787
1,3108,2890,14788
1,3108,2890,14789
1,3108,2890,14790
1,3108,2891,14791
1,3108,2891,14792
1,3108,2891,14793
1,3108,2891,14794
1,3108,2891,14795
1,3108,2891,14796
1,3108,2891,14797
1,3108,2891,14798
1,3108,2892,14799
1,3108,2892,14800
1,3108,2892,14801
1,3108,2892,14802
1,3108,2892,14803
1,3108,2892,14804
1,3108,2892,14805
1,3108,2892,14806
1,3108,2899,14807
1,3108,2899,14808
1,3108,2899,14809
1,3108,2899,14810
1,3108,2899,14811
